Address,amount
0x9Fbd924960f91cDf4473747eCb91667Ad8925f63,43135641
0xB599A3f7c47A9Fd64fd17190F9B8E4215B7e1FE4,42935155
0xAAA3bFb53d5D5116FAeDc5Dd457531f8465f78af,42478585
0x5FE6338d00F474Ee25b6A6f25c09794DfCCC15F9,42043416
0x5a411F084FaA3259924A4764ff9B090C5780A159,42038296
0x34a8B36AC611C25847605b8AbE6F77B68e73d948,42004717
0x5FAc7FA3D14AfcA737641436a3f2901B0dbEe493,41828631
0x1B487a8B8Bc8C74c8C9415747215a5d0dF7b0022,41464200
0x880c4F74C3d4C39D75F8e2aD958F40671416bf66,41414477
0x9a9ec8a9f6cb4f84aaa3e4ab0dafd7b83d30200d,41312033
0xc6bade54ce8bb22c6e4d68528e7d5208dd75b86b,41209957
0x44b01dbdc83e92ef70ed2a6104e29792ea0e0f47,41078423
0x4A9De51F3AFcA7051900766082aFd4cab6d65952,40884842
0x93894B6033089C014E62c8f73f8d34156385ebE2,40176945
0x3ab43920aea2e0d4d9f9e9df4d1c0cdec8b28521,39644024
0x217DDBD7C77A78A3f95633bDAfb82B02b3b9D540,39540028
0x005Ff202C271d2419fb03ec873DEdFe163A5ce36,39500000
0xe97ea97931e3650aec475b8e63c9e141c5321a2e,39468542
0x792f827320205caf38070d97aa8213e1948ddd3e,39262003
0xc2890e5308C4bC494C48014D23ECFf7435d1e153,39000025
0x2498bd5ce0bda6b76863777c4156770ff4a660f7,38756674
0x67d73254bc846c171468e638abcf6a5b9cd047a4,38711511
0xc1Bfb6fD512D68eafD85368A457c21d2cC18b887,38544315
0xdEaaCe125A43db56dE239521f3060b0EE2F3CCB6,38466850
0x3238934316238ebbda1ffb229ec9a37bf66c5564,38220333
0xb7F31D212F3354Da32d8Dbc7A41d5c5884660f7a,38087830
0x6189AdE023a502EA5D419D986408ab9B50f55008,37956950
0xaf7e264a96952721863e7e6ed0a9555e852fbf2c,37819116
0xcfdc143a73a1b0b49ea606b6113f21df31a7e483,37737306
0xd896f6117f0544e90307f2cc8fe1552f857aa74a,37691273
0x4fd0e381c994b4262e4b452843b7b28c6a38acf6,37662491
0x7d251915B2848d8B2D4A6c6CF9DD8fa901E073F2,37404139
0x101864630c236819181525ff7d2b0df93570ff44,37321571
0x66fabd3cda457cf21d42095b2b47134d0c19957d,37279239
0x88c23e161302c91dbca002b548253e2fe4cd8937,37123084
0x4fD111B25a629C570740097e471d275bD5eDbb38,36803023
0x74806540d1429d177013c8b90a6679626a18cec8,36765551
0x21c8ca3d08213f2f791a8bf83b13be7037ee453e,36672792
0x306c7967b6912f4e031f8b8e6507f5f4974d9aad,36614225
0xe982EDEE7159488D46441576C952cF1608003974,36546915
0xf037d42b6c5eda356f3a39e3c1d723e1a899cd40,36536174
0x0544FBed9B72AA036517B21d1Db50201a17D09CE,36476482
0xde09e48ec3e1ef54861b824cd3a2067111b601a7,36414342
0x389Eb9f6A52265cF691d54B5fb455aae439B4719,36367628
0x255db33dbd06d1206439c4e34504026d376a4450,36316588
0xa2e6f33ebee116b260fd27cb59540a675da1fc2e,36032335
0x4ee446f9d353de9c9db11a7e949bb26e262caff6,35867214
0xc94f261f33C788420C2672d875d0926466e02eD9,35722117
0x97202d1dfdcfeff81da0575cf2ed8e23e3703aa0,35352052
0x78d7eb5d5522a3a4d469446a1855e2d1fec23254,35272796
0xcd768d1a4647589e14206984ff8db302912c65c6,35249127
0x3594753c9132164a21eba19a197c7673f277245f,35193879
0xc5ef1c84ea5c570979da35eb7c068687d15709ee,35052319
0xf281319af7d84306bb6dc417af31382b02e04f89,34993559
0xbb5dc18d406a888228730d74aec610d93f9473bf,34363625
0x8855b22df30a0e3a0d4a0132bcca00ca77091780,34073630
0xFEeF2C71603343C36dE34a6f6934dc12F427E14A,33767967
0xfb91C0b5D3F183d74789a8aBE9de8fcE2e792130,33609843
0x51bd4c735927f958a90dB80398826Ff47a9832f1,33585465
0xfe912aB24b317977f428a8Ae98d78f7f093f49F6,33521186
0x98d33aeba642151d5fb53e7966d4a0121093e478,33444447
0x757ec42f7e9b8413a735caa9b3fb81f8eeffd1f0,33425207
0x9df412a54229e902401fe8afc0207cd7ddbcd1b6,33245457
0x92fa40efda76ef21f1fba5ca9c0f970849ae2393,33086994
0xe6b54aaff0890c0f10749d98c21f68e7a965c3b9,33039939
0xd27b15a57b736c45f0eb124c7fe62a9c5c6613f1,32917313
0xc02fadedc679cec2889bbaf8997caa1a7e06231e,32916702
0x86ce23a8bf873e2791558744ffeda67e7f39fb4a,32859683
0xb1122a71d22bbd11d19ea1d61371aadec70d80d0,32859397
0xf6401adc23faa6b9ad83ea8604ca7254cb7f53e7,32666882
0x23b11ff67c2193b97cb37771d15a537b977d2278,32661435
0x974f3d5ed56c02a98269a5fa805a30dd9c03f0f1,32661375
0xbd94fade174ed9b4c38d77eb8933df848cd9b4ae,32626465
0x66821f1f6e4fea21742fb7e990f82d181972d6f7,32498308
0xde9afcd9e522505bc1f5febf24ed0ca783adf697,32381224
0x41f3032969313948c4ebf72d4f6a331b3a489253,32328252
0xb5d217449f712557bf82db02e1b5fd05a688e12d,32282627
0x17e57c0293a11fd0c99e6c689ddd2374866d4b7b,32043366
0xDDc9Ba421415dAeaf56DeBe093Af41bAE002D527,31884745
0xB89039A9E26388967b7B1A87b872318F102CbDD3,31875560
0xff770424739a77b8990632c75ed859b74c0ef749,31842241
0xa1041b7935a9db8c6328d1f36e885f5c9dc00755,31383955
0x33b8DBFcd046cEf86806a83007a5B2f810Ea4473,31297758
0xF65312Bd492729B06Ec42589ded755d63193bbF4,31176360
0x8a2ff4f48a2aef354d96339946b03fd740293bce,31129466
0x4e6f56293dc6ac4e740bb27defd15013d78f6ead,30896158
0x777776EC8214b692201186426F359DABB74AEF5C,30846801
0x7faa839889a239c3fb24e34597db814a2df82774,30828385
0xfF770424739a77B8990632c75ED859B74C0Ef749,30759678
0xe66b290105f73dd5f38b25c7d4c86d2c5e5a37be,30728220
0xb17cef6d0f9597a6a4903e271d4fa76874068357,30629895
0x4C6f5a2301A1fc1343f0F112e6bb42A91839b7c2,30467641
0xE2d07d29D64e6f62FeC9966d64FC55AcBda80f6A,30402554
0x43B80908f387C74B00828E8871cbc5dBd83A9BF9,30300000
0xf622101e8f0e955ed714799ad17c21992c8f243b,30153254
0x4505AF7ae23Af3e780Db96CAbDA71E3ae403a464,30143549
0x24eebC58ed572dd30623E519022e757206f22E5d,29999812
0x45329d9bA7Dcab2bf9444eCe343D40aE8D00896E,29977000
0x8fa7cd7daf391af3d9e816196dfa8e064d9208ec,29836333
0x573d5f45d5d3e92eb27d3529271a08fcfa9b9087,29731282
0x2a800cc466e71c9529d0742f8945c4beb1e99e5a,29684344
0xfdb4c4f922bc03b2b54c94805f248e9e25a88441,29670176
0xf03df965490882583018c64fd41fa82d7dee032f,29666859
0x72065e3e710b83359ca0b674277157ba37c5e3fd,29502396
0x253AE3Ac2d8E51a56BF6cDFeB3FCc50F7C72205B,29454816
0x9d5D580e415Eac4154DBd5B7C0B462B691b63321,29451501
0xe76be9c1e10910d6bc6b63d8031729747910c2f6,29423897
0xe4b8c8e33b17ec8517403852d7bb272134a2271a,29228941
0x9d8b1d8be109851f48f89ee14b9e895441381f46,29187464
0xbF62C54eE170b48428673A76fB29Cce97406BaaA,29145739
0x781fea3353d6efbbabc9fac0b4725eff3c77dba7,29132962
0x45655D03e0eb2D02EF3F8A85dA89528f6B93B63d,29097044
0x42532eebe011b9c7ec7d6ee95fb8057907322d76,29055056
0x1483480ec53f948746b061b1ae9e1e47426a58dd,28858585
0xe90406926461daceaf1b03eeb5275dab7e963085,28560209
0xeeaf86e05a95261290a871dd8cdb9470d5d3c9b7,28529412
0xCcBb35E8a5d07D69742ac0E720Dd610ac2AF603b,28412622
0x09cae0e4ee9607cdb35bca2b95e6940ef0512ef2,28314660
0xbeb7f097d4d84708c030e7f7b880aa7cf8b72697,28295890
0x0630aa53b3b77e048DB040e76Db6008e6C4CeF29,28286655
0xf24D10E4E30462728B40b7051ccE558d785B1D16,28284252
0xA1C0534EE785A30455fCd45BBdeE3a6B6227632D,28244966
0x3f60a58dbaafc585bbcd2ab7b3b20e1fa3ff4d93,27886704
0xC296F6f02dB55a516979EeB5381D0F4Df5bbec6C,27835384
0xBC8D1AE7a0Ed01D54fB1611672AcA9408f072A0E,27812110
0x77A7F06abB82A5622977Fe1A7319a864d0E4029d,27767567
0xBF6CCF49CC2874f01916D747a8fe97F14A082be0,27766506
0xdE8F8849579F06a30C0dd3ae3d5408EbDaAaBCF7,27650000
0xE047A0833AA80b7A6888F079C40fDe970eb6532b,27445209
0x0EA02633ed58b375B161C7f0F3f70a207458fC66,27388569
0x3354b0239d6ab14a51eb4af42a92bd47f24d7dbe,27278735
0xb5364427AF2743F39aF75C23D3180eB55B1387fB,27277837
0x9f8f72aa9304c8b593d555f12ef6589cc3a579a2,27220760
0x4285878da62e5cf47a8b30d1052a504c45b03363,27166717
0x627fe83cf1485f906bd4dcfa4c24c363593162dc,27122518
0x090869E2f2764f300607861171de5a074b0bc9D6,27099847
0xb094d37fffb59f8c7fa784cf37b62fa75998006e,26852263
0x0bced16d4d1f855bb57c4791526c2c202f13731e,26839734
0x2e5aa17edf28af828ce6e01d85486bd17543e94e,26572683
0xfb89a1186059933a539108573e0b9b3dd95deb31,26523762
0x1cb8853b12add932b1bb5b4d5cf34e8c5be0d227,26293900
0xd289986c25ae3f4644949e25bc369e9d8e0caead,26203876
0x8973b817f9b946b8c9d5a328e347ed1629b6da21,26120009
0xec04cfde3c2bd53d2e2b6ca19a8ca0ae69052775,26051436
0x7421190d17C351E3A8BC303D49dC10173386729F,25992678
0x23a3c85cc0e3fa0722cbdecd93634d4fa52575bf,25898348
0x134ca4fee2a9b53007e1cdc811c8c06fa05cf4dd,25841297
0x563506eeccff74d9b22d71de5591ab99569bde95,25680124
0xFA1d4942092CE841e47CE44045473F2CFa694264,25601697
0x8c78d3B9942470640C8b106bD1C510E2D554e9b2,25502659
0x3dFa057f36fB033bF37A8e06e43EAAa2dF07B4c5,25389068
0x147b3d45d68cfe67b247dfb32f1f06e03e0686a7,25307841
0x478fa8a0320f03bd32e9f1ac07309d0e59710d13,25295244
0xa68E3776851D76f35Cc36F7e9189b443B807B898,25202495
0xa75F9C8246f7269279bE4c969e7Bc6Eb619cC204,25200759
0x3d49a0f8B78d474d609Ae3c8D6CA9C641b710Bc2,25165341
0xAad7C1D1fd1a53f7bD62fcFAe995c27727330Aea,25158883
0xc2788915ba36c0b9a0fce0a9d67487da54bda659,25092864
0x83d48e3a94fb337aca66403ba93b7d141f98b66e,25037039
0x0Fb32Ae17Fe309DF68DfDD63485191bFC83c16C7,25000000
0xe93615b1c3709C5A5f0BBF89fD33C8efFFd88516,24548653
0x3A60496c0c8e4a01C293a79Bc88e2930cf940dB3,24510089
0x123967b5e51eef1bea412394c51aa6702eddb675,24484166
0xa8610096115A333B9dC5bf63049D2190bE1600fD,24219317
0xc85ca407b61129ab62a2cdec176035e6fecf153e,24208021
0x932ae0c0379cf0917fb0e435be956848932f6656,24205710
0x0fba3e495b76d9b352028142de9113c5a3454de1,24184486
0xF25DFA49AbCc51109cAaFE9dabdA8d109804bd35,23835453
0x2A6ec8c358E8Ea3AEf104cCdFABe161340760e3d,23633602
0xdE2a043bE4e2c034983486DF10245BB5d2aC5704,23451072
0x526884eAb1fFa91545e2D963e66bd6F78B67892d,23360116
0xfe322df055d1980f1c9bb64171580b65fa59fd72,23290730
0x5479d69de223bfb1476ce48eaf9b98a17f91d702,23254795
0xFD970DA1613B2656777a500b7f410DCB4f8B5136,23116416
0xe2d128323cf7560a6e7a82726d7b425aedc7a556,23096865
0x3aa6b43dc5e1faaeaae6347ad01d0713cf64a929,23030212
0x43039ca8f2bf2030777c03e89eec5fcfa6a8d1e6,22982071
0xe3fd211ee80e3ddb5a1e44bb1333cf47b8997e7f,22952061
0x4BCA809A232D8805b80E5d186758B9Df6e72c879,22768567
0x33ecb63ad9eea5e05514421526293d4dcbab8cf9,22604048
0x417d454c96785fe19bfe515605b7c1cc5d555ada,22577667
0x68180d14016e8e70901fb2be38cecf6aa627b967,22573746
0x98cd31b11cb44d602d7d0f3cea05c383c25226d1,22538924
0xf82013d153762afF3F81516AA08c7Fe069244541,22443334
0xf1246624ebdacae1e3a576949e39321d0201ecb9,22441826
0xb2d3c7b6e7d8246d7c0a25e3387a41e92c356e5d,22060522
0x4edff4c6098AfdAA8473F9b189e79b2068866734,21990044
0x05bea43a3c3fcb5c10f0c0f5995a64089f2a7854,21971055
0x956e16f8c1CDF718EE4D16d2f2a4eCFd698Bcb96,21817105
0xCA2Ba6FcCea3aCD02f1173653E2AF738d9eCaC41,21749605
0x3c1397a1de41496dde8da58096199ed38baa85a7,21712525
0x8c46457ba264d2097d769a1b5448572126fb5003,21600620
0xfacf8c3bd0c1f3a056a4bea91c82ca8a28daceba,21489625
0x1ca02196c421203ccd64e713dabffc4afd511102,21470942
0x1D096f771713570F529A2db5aac1F296a3613a7e,21330608
0xdeb6f026cdfa8ab1130875aacee3312aa0c3f915,21269615
0x9ee2636f67c57a9484e0f50d08e36c2af05a9193,21225923
0x43C4836fBB0218f7cD0A143710830B6741bE0Cc4,20999994
0xdca74de4b05c7e8b83bb1a5a6e2c7c78df1e7d97,20973942
0x88c945cd47f18b3b65d809feec254825de7356cc,20901269
0xe82542051b5e3ef94ce93c7a0473082dd3932bd5,20761320
0x79e6b451fb42cbb49fa6483335e20469af299bd9,20649833
0x48460972346896dff5F9915548D44f2f9dDC53e1,20642934
0x7ae3Af6f8c3C792E701a0343064579EcDBdbcD27,20633750
0x691c5d7e23faf55f0ca98ee14647691698943df6,20616722
0x7a4efdc8518d66076759c1ef81f030284d358616,20596663
0x07b37E682B100208C6288F2F121298A4D60D103c,20585836
0xB4dE6Fc8c6aaFf4c721A080A09a210880Df70B18,20489633
0x3dcB8273c23296654A4f372E8F8184Ab2fc60Fb0,20431557
0xd8cb6Ba8719AB73437dD94ED4fF724fd31F40075,20272258
0x55a31476429841c5896B63De58128cbEaC5c3B92,20000000
0x2868B1BD663322DeD7263ECB5C8E77d2bbf87441,20000000
0x8ac0f4686f4124c1eeca6ec9e9323b5408bd2e44,19981489
0xead60bc986a541d570381688d3cfed7439231533,19979877
0xa4e523eCCc0bD954a9957D698Ca44658CaC15895,19878000
0x7aa13d2cc22936538283050ffb62bda7bd27911d,19849532
0x62005f74b9386bd9fef2cd48deefbc6de05137cb,19821279
0x42E270Dbf26f69C3d7704e584D8c090BfCf1c475,19793828
0x9359cdba0d598c3c1d845c92dc72c41e3e77fd7b,19781861
0x738a2de936cef3d1607f5ab26460688d47ed249f,19743603
0xF4a04D998A8d6Cf89C9328486a952874E50892DC,19701535
0xadaC73cE5fa81E674b1Ea1502f9183053D09F31B,19672435
0xF28D35ee2cD7Ed1605D0f6C4e7e781720502533b,19668193
0x14e9e9F0A8D9bAc4CaD8c1CE339826f42924E542,19624261
0x052Cd6f53A3D926114D1d4F9BF259b9620dc125D,19541278
0xfec8054a38e78627d44144f325ae701dd51065cc,19530634
0x1aba978cf66d4bd8ce54ab5e3aaff177ab901fb6,19473681
0x5306EC9DcC7ebC2f0D4058995FaB0dAf58713E4C,19345967
0xf73d86b7eab74dddfde0b0ec8330f0c6f1626e4b,19224970
0x5F9338166cd3F311ACcC67cA29cd102042e10788,19169443
0x879aff2c8d6e2f42f05441c4ae999e7815770bbd,19138623
0xdc6b4df488eec52415277c20d15e9eaed83250f0,19122079
0xbf018593242ceb4997f9b9c5d11812114711e27f,19048498
0x09988e9aeb8c0b835619305abfe2ce68fea17722,18910945
0x40dcd37fe3df50110689834a4392ce9ec6f322a6,18799454
0xfa2f1a7c8b94a75235691d15bed0ad9c6b3e307a,18797071
0x09ccd85a14d132551ef0b069a81bd3f766daaea6,18536033
0xF808f52181560509EDfb6d6C6f90BB89Ef97423E,18535781
0x9edb1e180755b6bde4b0aa69cb369d2f4aa763b0,18501742
0xfaff32f32ae09a71c1435b2afa2a6642845ce75c,18486325
0x0BfD52de6A1b494D4Fea95828B4EF759661cD164,18451461
0x6538869C502A7a22A65F51DC7F122d40D5fe0753,18347907
0x9d515256C7184A1AfCC20a4EB9e82d33EEDe6262,18336895
0x4fa921a8875b1ae79c500d79ff347ec8d4b7b8b7,18121526
0x2bdfd0c77ecac63fabacb225fde5e3e078a4eae3,18074439
0x268e1fee56498cc24758864aa092f870e8220f74,18039078
0x6fecd582bbf818fe33061e997f37137b278ecf82,17856367
0x0e277a62b93758eb5dbd70cc9588c10813aa3799,17849158
0x30101e71fc93a99ba88b0108a5ac305623bb7a55,17775296
0xDDfD774eC1F0cab7737688865A15b796F639a9e1,17745155
0xaf925a5279d5447852f3fdc3182b5188628a5f55,17729648
0xa0ca59432070aC47a35bB203937CAAB3B7256a7A,17633686
0xcb02ca353ee817419aaf64b7af47228c9619e7bc,17602725
0xced608aa29bb92185d9b6340adcbfa263dae075b,17503372
0x188e70665ae83d305578467c8470dd2e5dfa3d51,17388297
0x63bb46461696416fac820bf871375274d97b128e,17385136
0xf0261efa3760f386571a9c9e342651fb6ec908e9,17341191
0xfd588319d55586ccd24551329b4a4d1e2ef1cf87,17337368
0x4afCC6C8de943860B3A7983BFd42ED22c03764F7,17334972
0x3dd81863779991d88d7f186d41b8bea1a569553d,17254020
0xa6522e8ad8445ffa025f65d90161cfd7417927da,17119770
0x1fe063d56c4a59409302bddf5324df9de0d25b65,17116051
0x2D42059a3a5387C5447eFE41FCEE57eAae5803FC,17000000
0x13e3ed4e989dbe4e0069bb3ebc91a20db086eec7,16958658
0x8fff07b75b995c343d0773666be64d8088a3d310,16925342
0xfc1ae309bb435b8dcf1aea6a9ac9548ad577b31f,16877527
0xd9fe94c8a0a9159d52683074a63acbf5fff1e379,16798051
0x4a2e55af191e75c2683f8d4f54a56d04b69255ec,16709494
0x2af9cdd5efd54f3dc582d09c1ac8f2b8391d6fa6,16659608
0x2b109795c83570246fefc2325891c00e5e668526,16455503
0xf8474ef87e276774ef72714fd9b6e973b4cd4a15,16392718
0x353ec6fce9ef025bb1aae77fb5cb796f3b284721,16314718
0x90e7675e76ffba7f2b8cb74937e9a00115c88098,16255228
0xcb89bb708293caf2a0f8f9c30c527baf95a19136,16239289
0xa2dfcb0d7105c05081190bace4fd5ff174060d88,16163092
0xf956b8862a0fa69d2ea5607f881625f1ab513e50,16022169
0x8faa596dfd3199bcf1d397a6088cde79e188e6f3,15977881
0xf4d1952b11d37c39daf04a0e66ae7c1de4a336ee,15942473
0x8841E0F0F6876E0B94D8154B9C1Fe1Fe817B298D,15924506
0xBf705a542801f6448BfDFAa0AcC5FF95Ef766180,15875583
0x2Af9cDd5efD54F3dc582D09C1AC8F2b8391D6fA6,15698595
0x2Bf863a129Cd3FafFCFC6E7caA49588d446B2af3,15618579
0xD497d66E181daE16E54D94bEc2aeCbBa0cA831e7,15456977
0xb939365c40343a654afbf59270d7d8f895d4ed95,15448711
0x857f6fc90d711c1412f57f1f2937db9aef6622d7,15404174
0x0489fb15fd5d90aa2132c52b06c8f4e6aba676d5,15327926
0xaa8a27755641d0b99b745783eeefa4b49763d910,15290653
0xbbA31530Cd8e112be845da468B72fbbFE739387A,15270654
0xa5dff29bf5e20e361271d3ba67fb13d393b4149b,15252793
0x77726c5a3dff708356aa355488b69eebd8490453,15232795
0xda248cc10b477c1144219183ec87b0621dac37b3,15206371
0x9e55f1678560fd2b345ac9a509df55bf732632f1,15174447
0x6eFd875Feee5235f9eE981e24097480D03E188f9,15052478
0x2c3dd65e94f97b2a25239eddffd2e192c08769b8,15022481
0xd074b5f03A934c4865E190C07678A30f091278C0,14999894
0x27567957d35e23eac0948709e4a28dbfb38ad76b,14954841
0x9e0af4a502ae2aefa45f6270f2a46abd309c620b,14952075
0x1f7edd95118ff21ad48f1d2fb5d41d95dd147a9c,14926337
0xFaA8B09543748cd3d0824462D2b7E3440AC435ba,14925259
0x1264eb4ad33cef667c0fe2a84150b6a98ff4caf7,14893470
0x56635dba61eb79268427bee9491cfb22d0296408,14867219
0x936af60094d0e7244f8377696930baac188f798a,14854883
0x2f5e08ef5a99a98336519e54f58d503f550bd9ac,14845227
0x36D4fc1A12FA8C1bb764c3a02310f85e1E858628,14783065
0x9ab6c46515250d9469e2957d35d463a75515e101,14755897
0x0dfe4bef6ca8a3422efb9888f7f6d12183b130c0,14738369
0x2efb0c413d18321b01c93bf7d6cc5e9d6f28fc3b,14726488
0x0613e2c0e58E811e358C0e26B51842eEDA05AEd4,14667681
0x03CD01Aa64E16922ED79495190f3fb7B67bf6Dbf,14647662
0xa320ddbe62eead029fe783350d06f4d7246e41a7,14618086
0x2c5aBc767AB347A852112b80bf62b221f15A6Fe7,14575404
0x08960faf62476fe57b2484291740d80664b20d23,14543342
0x744a71902a6F0fa00bAB55a59038f7e83C65A64D,14531282
0x0371c357c67cf4F65516849b4d5CaA7cA43A0B41,14520728
0x574B967eB9cab8996794293DDf35DCD9359F21ac,14506560
0xe69BC9810b656731B48D6071A5Ed8DB567E30D35,14479829
0x249de01f2dcdf1b679c4efd88524ee93a01a1cdf,14474604
0x3ec471e7637d93bc50a57cc63ed4e80d5b44a69b,14449306
0x51a33a5bba82f8ebd0fe2192a25ca2e60b9dc32f,14428950
0x08e07081184fD78fAdDd103543714a7eCc8d5e0b,14251402
0xd546d2223C0077b8a1bAa5db0e127c4c1C2f7F3e,14245077
0x1e2a93e5da1efcb5f4b88c068cd76938f3a5d5d8,14225977
0xd74eda5803ea1c5864d390e4ec54e204bdd160b2,14214298
0x706719ca8f9be142a34184d7b16e888260010ce3,14128096
0x3B9Bf7385551B9B9aeE92c4E2e706B7620B18c91,14051800
0x1ef6c388A85828D4e5015cecc6FC10A9923fc3fB,13975207
0xd64734fe48c365830b1954ea0fdd85741f780648,13912317
0x404cDA14eaa087c8f28d69C1a028e0e6145Bb14c,13900000
0xA24bf448E1D40Cb0fCc3E72842F8720A9ddE9a13,13886371
0x279737f391b3c712a02af3a025fc556a3e7ef227,13785638
0x20fd8b4cb0be80b07bd6cd5ea94d7253a7f590b9,13770634
0xd91ca92477bf1be8cdea6217bb53ebe8ab686f1d,13752600
0x8c05da2344828b19bb7cf933362e809270aa00f5,13713105
0x056590f16d5b314a132bbcfb1283fec5d5c6e670,13594550
0xd0162d978220c043cd002dc2e992c637e08bd67f,13474863
0x12a9e548af685735d724deb774f447fbacd5756d,13341196
0xa2513e6a3e9a7c2bd20a7df03ccead1f51493feb,13308623
0xa26e7689840f6b654859212070ec05e673ff3ca1,13245044
0xA06F93E09539700d88dD9Dc14B564a8E283dAffF,13237122
0x2d7d6ec6198adfd5850d00bd601958f6e316b05e,13191092
0x6F47AD567A09603A2812727A95528Eba0fC60375,13177520
0x79e43018b8b1f39480b8e771724d508460b22461,13076297
0x2b72051f378bff38c63c286f4b5031a238c132cb,13018539
0xa9f5bc75bd61361e5b15da130a47938dd8eaa740,12915777
0x56743c9b8d7abe9f92fd2efd2bf6069e736256c2,12907490
0x6C9228905928CA1A0Cf678e159104a1506A8AA8F,12866386
0x8871d7a235b7ece6570bc5d3f3577b6bb9aa5634,12799166
0xdA0aBeA7D9516EBd38a82dF246Bd812830462b02,12771936
0xe3440691bbc44c1550f85dec3edc90a093001a74,12703756
0xF20CA41c6b284E3Df4Da5acF47Cd0da328bcdc45,12688218
0x0e9218814e520852e95621fdd04357ee1d665f7c,12656949
0x9d6581fF13dA3876EdF28661608755142e032a23,12567518
0x1e66637df0dc4171Ec1A542929967c8a659Ee09c,12527911
0x018353664240b2571546541c679bc5bcbc79fff5,12521877
0xc72261da77c182cc46a18c0f1c3b633e1de1c4a9,12518727
0x72f8fa2f276006f31dedab47838dd6c09c263a62,12457124
0x6c8e4d6f376336871821dbe369bfe444fdd1fc99,12418580
0x97ef0057743e48e4aC7e655E6DEfcFa8560F5807,12401642
0xb86ace4e1462be0f8735cb2acd50623fcc804103,12394439
0x498509d337Bd0eaFd6b0D45B43fb77a1a9aaA84E,12392487
0x8d97ab42cdc04b0a8f0c08dd6baeaf93ad2ade9e,12214161
0x86282134ce9fc4ac724b84b93d6d5b41ce59a40d,12180537
0xffb3468b6861ba7044fcf61a2d976028204efc49,12117664
0xf4e262a2165527727cb51e6ecc0b103f14ac4cfc,12110495
0x0338CE5020c447f7e668DC2ef778025CE398266B,12090283
0x02cd67e05c1788a8dbc3ef5fc205c6bc77098906,12087058
0x4089cc6428D9ecADe0934EEA0d204881A3c3fE65,11999372
0xa8fa50a90a7b3774d66455df7903c562a30d9264,11995542
0x3c6B3A1D05cc37B3540ed74EeBaC7F9B85d67A53,11956714
0xffc88fc868a01003fe5d3fcc389051a365d4f932,11931069
0x0FEE3A802b074c0bb0a4d2c4e28AE1529C01ABaB,11907116
0x69dea2addcea4032c3199ac9354cf0820d87c836,11862160
0xD8162f9CE313A56f80C14605CF593BAC26872b17,11855757
0xf330d7AF962A974C8eC5A5bcE239f1AB77a961dE,11775816
0xd9b522a9989195074033ce780cafde05f36adbf8,11708863
0xC634f7BF06A10B28e3854d7B61b10ADbe894a399,11705712
0x8b6d1e5b4db5b6f9accc659e2b9619b0cd90d617,11702134
0x01AC88BdD98C4141F10B5f48826B64c730139B3e,11642073
0x41d01790dee5a1b60d3650133c98707cac13c0ba,11611315
0x5646b2840fa03e48b9319c0324347a0a1959063b,11586503
0x0bd4d80405240215685cedb1f79af8546d943398,11548564
0xc86a1996c6f9bf6b3e4a307f171119707553af9e,11393019
0xF1163812C3382f4E388438139109ACEC9bf8360e,11385277
0xf515b6615eef244236e247b0235f25252c288a0e,11367023
0x6247bf26575fa1730154652af086d268a8779f09,11246836
0x3CeCf56EA3810F416aE639a4b2d254381a4B03E0,11217395
0x11211b7d9101813b13e89fa9bd542cd07a286fc4,11114839
0x38f265e63Eb374Cc2d8cE37EAB88B94570BA80B6,11100198
0x34cadF09dbf50a39D1a68b87D7763DB3961ef483,11039577
0x4b41a32ee77ec8deb3d55ab801d794883f0b3532,11001741
0x12ba829f00bf9d676aa15531f848a42e3838e357,10987021
0x06134Ad890B6eDb42Bc0487c4e8dBbc17e3E0326,10986246
0x7EF303e001Fc089DBdc2E53cC974Db704AD43392,10977521
0x713ca6d54f2ffada2f69116b424e0deab3d885d7,10967144
0xbb899870561d48e823ddfacffa201dc20214a530,10917478
0x331004014a4ad57807d7a8c57dd009b016e5b967,10892022
0x78f980b2e4f61915a1721e2a5ca7cf9375a48408,10891113
0x7668e5bc59068a3e06e5848f27966eaa0270f6e8,10870898
0xF8E4862B9d31b122eA4e61Fc00cE98098c307d6b,10836242
0x91f21a09f19393c269e032151f7a0ece7eb918c6,10777869
0x69af32e04e514E7FEB8341d5B5172f55e2892c96,10743834
0x2170a3a2ad76687df7d428d010e6db7e902d0b59,10739234
0xc4d9b8696be9a61ada59ea0f9192280d056ee520,10720733
0x52d91774af9f2bfdf03d334cc2d5e3f72569de2f,10695335
0xC92D6b80EF59Db7262418ae64579126358230fEa,10594169
0x99CB4B9dFD43Ad910A0D456d1D8a548fe67Dfd2F,10577445
0xeebf0b67cddb82b9ec7f673db3c9aee07846d402,10573913
0xD2aAFc6431DD2EB0F14Bda8abd9280C613f67dE1,10543571
0x39e7e60a6294400a92a865b5019186dba598b23d,10499479
0xfc4dfc4da978e1b844b8916a75a47413a33e762e,10469580
0xba9c9054dc0c220c604d2ea48d4a908a0feb9db4,10463567
0x9cebbe3a0bb2b508e9a29c8c9f10a503ed7299ce,10451506
0xa42a9eb3896b43afda0eeeb2ca7fc62c3b46bb37,10447046
0xb4de6fc8c6aaff4c721a080a09a210880df70b18,10411739
0xc7cd83707d51a8e6dcacdd5920f577c0c860fdf4,10398017
