Address,amount
0x30ED5773E9c1023A266483D7860a2B19fA4c736C,39951796936347874554
0x11891D426A4f4f78FFB0E0d2622579FF652c955f,39809045092904319220
0x9efab36288565dC343b6909350767cb392AA4F69,39744234523565900145
0x2eca594e41cab2511855c5c0319e3ad4459b08dc,39723884816699233711
0x640E0118b2C5a3C0Ea29B94A62d9108ce2c6ced7,39706119618259072868
0x325C8953add0FBa9deA7F65fAD6eA44774274e07,39666903863512359220
0x1a164aD9450fe9369cB4749Ec51bBf59eae4C8B8,39594501760437043655
0xF8B0A262c2573A63D51351f3b8E5f72819489674,39582676181703902110
0xE533611C8cf37A8eF5BA1d329f58EdB5228c9017,39500868677791873798
0xCa845A71d1ff53E7DB7769Ae3f356AF53Fb43000,39465350952292382938
0x12158EC38B398631FbeD34a8fAEdB988527e5323,39448324497249636012
0xe16726Ba325CF64Ec413b86bA4fD86e3BB97108F,39438911884574105014
0xfCfa97356dA483CaE8227dFd9e08623E07eb9edA,39396404364380958749
0x0C44cFf4fB2e0AcFffefD240271efaBC08d52063,39328870787185707958
0x9cE73fcf849B726eFb7e5759cf5E1aEA81C8E29a,39120474443121206848
0xcE968c0fC101C4FB8e08EB5dB73E7E169A2A3562,38939766224305966586
0x00778a211057c47A9f8885750BBF48226771BcDC,38661666379630487102
0x543657598f7b237ab7289c2CED5D5418551cD057,38380790970645049528
0xaeFECc37f5E9258092294e3B1F611557F153381f,38380783721995984570
0xA2694887f13A7bFee00824ba02b38AE848779136,38201639996900768195
0xb8BE64057640D21DEB24e572c3728702D6914747,37958715361285222805
0x3735773a5Aa173c2d576A27185B233CA4c5510b5,37710361572252530066
0xe9b05dB21F255544721d0a58C1E9963d53D8BB95,37661540856418828274
0xc155F9BD6B71E9f71d0236B689aD7c2c5d16Febf,37516590098266462409
0x30f108fD32269a4cBFEE59714b8A12b489ED9412,36927860951234603215
0xdBCFed12027be82Fd148FD5A9942FC31E18deE76,36487994083919765244
0xE1900dC83A5c6e973704D68316E26Ac7473D6bef,36262288977172064614
0x80AF4D533d298BF79280C2C9A6646cD99925009D,36186334192136915498
0x85AD255f2d7aDE4E3D0133FCA9eD5FB5D8271a49,36045948721698653882
0x03118e02cE007a0F0d1C9D806c2a7D5Ae2F26995,36013134258342054906
0x918A97AD195DD111C54Ea82E2F8B8D22E9f48726,35969853072855482932
0x9a82aA6eDbC473a883B8906Bf41084c9c1B760F2,35927269981852507344
0x2F8ad7e46f984410EB9bDf4B9eCf525db20d0dd0,35854235847155847283
0xeFD534f70261cE391138B7909a1DF25BEc9113C4,35650331528059591210
0xE024D0f8b612Fa88D5678e279ea236403868f1f6,35543385258925129178
0x94d509822cfb1bA3695f4f5f6f50B957Ed177D6a,35503591340277734194
0xF1b8f1C199Ab66930b20751D6bF43eC40e2C68D4,35432076031588601365
0x5A877ed8EEbe98A6239be152126e202c74688fE4,35136896164592752283
0x887b15dE0fe200bcaA5aD402944F2325cD0A3ef0,34934320556810930754
0xdcFCbd0EE537882be942477C0955B97ff1903320,34900950200931688498
0x508C72b7951AeC52e26fDf1cedB3637800e634A5,34743973459799193646
0x8DEa9139b0E84d5CC2933072F5bA43c2b043F6DB,34737177469032794438
0xe41914c347e06f4582bc776c0cdd1653d4c20394,34647459746287228228
0xF85385347F56819C316939434d427d0c9537EDdc,34575984459705904896
0x6f0C484Fd3ad23339F6b7D0958963b0561c127a4,34473226462347517101
0xD711193C2068575BCfaDf3D51B98A0f573cC6492,33506683198106918904
0x3F70be4cf828AC4760D16F9Af68a2D391Ef4808E,33497914037639986416
0x2eb47356a9f1a3c8fF55c611aeD1eE3Ed95bA317,32843703747859894153
0x0a8A06071c878DF9Ec2B5f9663A4b08B0F8c08f4,32597900196908234368
0xF7F2Ea6afb664639E40e0E9A9b14cD448a3331e9,32064672754443977838
0x7822159ee394d14745cde63a706f965fb73c7ac8,32036411400965161030
0x6ee5BEf0C49154f89749ab4057683Da6f4429331,31935035354455472665
0x310d2aD743AdA3b60395997c4A03617D73B5A74E,31626052974268777025
0x522e5eb34d4BD9b6d3Ce30F29c60cA88CAfE557d,31303218702017490984
0xfF049EC2F92e167a0AaC6bEA0Fb11ec6A9ABFC1b,30869478980108083072
0x549C0421c69Be943A2A60e76B19b4A801682cBD3,30856642077119552829
0x8b1663A752412B91A6D9B294ab998d6f30fcB3f3,30234798776551345877
0x268Cb4c8B97DA9d146702D84501A64F597A3aa14,30157620666935165754
0xD85E821B874cfF4880031b96601Dc73Bfe92f48C,30117430369306743496
0xa2888a8B86fbc2BCe538305257003E7159a9192F,29979293128186985978
0x1503ff79B63f48CE43AdCCEdd500e6599dc4dbb5,29941229960275583734
0x08015090aE042798ed0107fD47356EeA6017776A,29865983452637038182
0x9c08297D9b7Ae5dcc917ecb41e270E895A6ae4B5,29790951111644048274
0x2EF7526b624136b2EE8B426c620C3E6b3997F24e,29726992645945028560
0x001F60F22bAf29DC6bb292DE9071D887D986A287,29666600000000000000
0x4EC7CdF61405758f5cED5E454c0B4b0F4F043DF0,29654204301187421321
0xb20659beB5d79c684068AC9CfB56765671fe6d15,29561157153000272862
0xddbDc4a3Af9DAa4005c039BE8329c1F03F01EDb9,29560121163769300965
0x5564c162d1CAE4144F49dE2A1456cd29EF336E09,29560100000000000000
0xf524BecE63130DC4DA3432266a60BC924F86e8d6,29559545343153481018
0xF3Ae3bBdeB2fB7F9C32FbB1F4fbDAF1150a1c5Ce,29555346177966241656
0x0760DfBF4f97c67F9751Ca99B21B4AD7391079F4,29515431374959116050
0x12b6966160c37660effb630320f5a3cd1fb808f5,29261328117932537919
0x85EcD18097BDe42CF4456d58F830ddA9480Aa762,28801156071732626160
0x8107b00171a02f83D7a17f62941841C29c3ae60F,28633498015751114584
0xADEEb9d09B8Bcee10943198FB6F6a4229bAB3675,28536021285014803876
0x7Db030818E59e087CA112b5A3899040Dd28bfcF0,28388157160590008316
0xB2398330970C7cAd95535D076BA3f64Cc6aFd43d,28099357115988093242
0x1b1E92dBFdBa438a21ECf0d3730cc23fCb75f02A,27994164508749193926
0x3Ef34992E0DFa7f4aC8e5C143Eb219Ccd0AD4cEF,27957530559802400636
0x0f0c716B007C289C0011e470CC7f14DE4fE9Fc80,27855040645401766573
0xd4492fCA3Da537017dd68AE9d080F8ef9793562E,27855000000000000000
0x74EB390C06a7Cc1158a0895Fb289E5037633E38B,27690408597349408309
0xb01151B93B5783c252333Ce0707D704d0BBDF5EC,27622714021633409964
0x86f92d7ec49067226Ac342Cc00e668Cb0285ed38,27589265734608063267
0x1a1ba91d8B04c5B34bcEbFe5091d0f325C5387Bf,27574353242748550376
0x44Fbef86239Debd8e68a22a9BA58Cd7aB6BE6947,27574353240000000000
0x898eFA55Ce5cCEC7EFad8C7b77204edEB8847961,27557206219865498174
0xBB2d41AcfEA24A3A2aD4A6F95C3AcE1cC98c6ed6,27554797893825405252
0xf8435d88ed93037Bd1b3a50b666A6fCe323Bf80b,27485936859987250817
0x46a0B4Fa58141ABa23185e79f7047A7dFd0FF100,27399023725429562685
0xb325c1ac788f02ff7997cf53c6ff40dd762897b3,26696345994076054549
0x11111254369792b2Ca5d084aB5eEA397cA8fa48B,26492769718829200871
0x0b32Aa5C1e71715206fE29b7BADB21ad95F272C0,26049841152825296652
0x37469a13BAA13900D49D4779d51AC3A274fFcdE7,25870136268764827103
0x7ad41e9d6e1FA47F1F6bcc63BD0327009590a47b,25769000823489653264
0x69cE8721790Edbdcd2b4155D853d99d2680477B0,25727995493168056646
0x8577B84527ced5d2D9F299DC6027A9e049C17d6c,25727318285122367570
0x8Ff27DDF2783C788572910Cb3cfbF9Fceea95938,25655640103239202516
0xef5c8dfB7aBaa3acd759D77Fb156ceA315eB69b8,25621074075940347638
0xbf6b58Dba9d75952D9AE7F1AE962d51836296A5a,25491417115102078940
0x728BbE9bbee3Af78Ad611315076621865950B344,25437278357351423066
0xCe3Bd76a757350c85839988079A2a0AcF27Ec8f4,25194727078141986039
0x9823D1608Dd094a7Fa88e08B6d5Bd29d09B0E86b,25091681480718256150
0x58CE475fa55f23A4847BE77A0C147fF0A0c2B8b3,25090446996195283922
0x33b495480cDFab66790300d853F56452f9F96EED,25074810800188318312
0x64B51B755330E8C3Bca0563670C751c3902eeE0D,25053544474410616010
0xA626Bd40A8c88F59A4CF9b1821A7bD71faD96285,24810404578168551790
0xe6b108d4e5262f9f5aeb79e7b551940e2009e956,24611637160325686212
0x40c839B831C90173dC7fBCe49A25274a4688ddD9,24610964951282637843
0x049397BD8325E0089DECF676EB42C134Ea65bB90,24588662925818231920
0x65Ea84bAFf276562AD3e70Ef39d635BeeE281F83,24563609606824385183
0x5A5818E138bAfD3D80Bc3750Ce67ac1336167286,24398176795798337952
0xf3BEFf5FcD6aA8d0796097c1E4EB729309055379,24053531669814970254
0x34C1C3405cd216C10dA49308FbacDb230CB2A824,24046642020517390226
0xEf00797050c46071dDa8961ba923a3b88B5d1892,23991938941668171729
0x67147417477B761b8669E20B0A1A210B6f92f80D,23867005227460590372
0x0955DAC0A0F14884D8dfDa7295776C2255E843dB,23816485538236253580
0x404d846C95b2a70104fbAe9797305BEAa27a4062,23751120493908196394
0x14b11832080B6aC62f54B8a39b82e8131c4a5049,23707774597609777720
0x13E9Bef1A17069Aa68c2DC83409d158B28e351c8,23636675100588769900
0xd25E6eB12904D55F889f27Fda234FD4b659046Cc,23570730421439874023
0x89c3E38bab7663704BACB0A3aD87de4c04AeF5d1,23508144058218083705
0x446a0136cD70C76E3efFd9877efCCC124E98641C,23462934256989348643
0x6b14d6AE8c2136eA2CDd44204E6689Cbcc2D938e,23451001973251814554
0x813A3005B071791B98292c74CC0700239C52dB25,23400839063434571990
0x0C5a2C72C009252f0E7312f5a1Ab87de02be6FBE,23302566617614710123
0xfaC2F11ba2577D5122DC1EC5301d35B16688251E,23134966721469619746
0x7a0F0E2940D9000b7Da8b14b1a161304acF13D82,23117199840694029284
0xEAFb1a7bb2DA730911e246ba071A59551D581a40,23050681927334452804
0xfd48e40698B4925EA50bC7fFB57239bc58Da63c1,22548605583395973702
0xAA98c7aFABbC0EA3aCdc029A9D71b9Ac83fF8cef,22328165060265467431
0xc78CE4E51611ed720eC96bf584bf1b1658FD2379,22206783161486905840
0x3Df47f71a5d1d5c355693a61EC3880Edb8C03A74,22192031463085363054
0xbEc6E4AC010114e515483060FDA81Cf9088040fF,22078789300938079278
0x34C21644cAC46882871BD1546227a754214D0dEC,21988877671654601540
0x390f2D6423EfB5ab2e6e6C57064D245B0496b2DE,21852035237022683094
0x20A05Fe0E6375F95836fE21DCDC61C6e5dA739c9,21842015615231102048
0xA3cdF8d3B49AD4ED0f159C6B59ce4D49d79b945c,21812997836241030603
0xd2BC4e7ECfA4Ec39069623854cD114Dcd8771B84,21777213658752832782
0x0ebacf037AB57489e8c16188FA9380bdFECA7360,21771566181029493455
0xA49BB5a9BAce03Fd602c50304bDcF0eFD3977D97,21719288220869304392
0x56861463EbF168f1D70cb2e3949522253A7bf6d2,21708099328087603452
0x63E86c9C17841E227f978AAa1488f136fe7b68eA,21460811319162461457
0x60D25D3428BFF3A3435191BE88F2EE923dBe1751,21371103859710237864
0x45f1E5D98b7C338cd7CdcbceCc47DDEf193674b1,21214505387596698910
0x6c3E007377eFfd74afE237ce3B0Aeef969b63C91,21035574340665327464
0xDB7CEc67A768B1DaBB820937335a6bfadec1228a,20958374536475683368
0xd03d26b36642c8137c77AE8fe91E205252db1095,20725497363416031464
0x7620fD9B67F62de89334C3ca58212c82260bc666,20689348312145250122
0x23B11Ff67C2193B97cb37771D15A537B977d2278,20627154817814737079
0x022a29ebE2Be30F0c7FfC7dC9C51fFd3714762d0,20563317404282239529
0xd96eBfc273d023c01885961cC957030a26271aBa,20456935673325293986
0xFfff2c1d5Fa3f7DC16902C3f4DFC56b138474D3e,20413300249816145475
0x512fce9B07Ce64590849115EE6B32fd40eC0f5F3,20409513113553013516
0x9fb59C6e4E990f7F39Fa4d1833Df6a81eF4F507b,20322604978528750942
0x2760d810eAC30c554201C938D75ca940F7fD10dA,20272310693501658423
0x9EB08102C1EaAe6335dc47E56EC90A0aaE9849c8,20238364331186494518
0x053Ab16A247321e312F3A8A2a0a8aBDA48707241,20129506468651465248
0xf03EB2A038a5102045bef3baaC8C439d7CC69145,20120374105171204140
0x79D93cbf3583E62dD3EdBDDd1ee1121F8B07af81,20086073105836734916
0x8D0a53111aBbA57cFB5703c597C9Bb878f63b87C,20055576103605127063
0xeef3c28D4754AAA1e940d06D8128ade170Ac4fF5,19983934260876755058
0x07E836E86f212229C5C4cea8Fc556EcA87cfab64,19982032204281962813
0xa99f8656271bd54871639D7B1D20912263CC68E0,19931401057579990306
0x479c4a69b481449C4b92694Eb32758cFc920735a,19827792237619286878
0x91963a58dAc80b0D4Bd0e2760E8f534172840033,19808340066791285216
0x536230952ea33E784FD730cc47F974bC3CCCe609,19807071371107490555
0x00A38AaF20D658E7AC5E04ff857A28cFE9235570,19806950405543732225
0x2e2CeE70D0540F3B87258FCEc3C5acf354939d04,19794436894165927176
0x53Deea1808b6d2b8681241e3857B6C6ED1e7e103,19790259926872895388
0xfc51Fc238579D0609797893EEb09777383D38E67,19783815820083094286
0x97944e369a1af4040816f157134edca8e9f82ecd,19772315672087111980
0x97944E369a1Af4040816f157134eDCA8E9F82eCD,19772315672087111980
0x28bA34a601bD7b229fD51999BDDED015cCcf3c8A,19770820554413329346
0xd7E228b7eB0c727706d5955c4c518CB10a3E7a19,19752312570397033811
0x4F246272CF7f66005C965f8a36E132C2a1Ed34Fd,19751955562523025976
0x20519479AeCf40C6E048203A150f5aa914ad2A60,19745978823414981890
0xC76c067f1864C610880cf730eb69D91f223f1E79,19742362502046294688
0xD6d6869333C5Cbf3AF8C973b17193D921Dbe2DF3,19738674838911419076
0x9Acc7D853c93618D3E11De0f46369b93d50d7Dfc,19732474502419511470
0xecA1f92DBEB4f97e1887735Ad67DB70da354b589,19715821334180440564
0x47D86C0004A37f85DCF93835A17693bfdA57E7d2,19712819824517428773
0x41646e8b3c3589dfaB0Ef9C7ef1cBBf57f1EdF90,19699812457483107533
0x7E6696f6b208398614422c935dA5276fC90Dc57E,19692920998340208704
0x4Db9330babF89aE9B61596DB1A4eDf5e8b16C208,19685677681307670506
0x0700D5329642fEa897b4B09CE3675bA131de154D,19678481984720787211
0xd6AD0C2802A75E6B9888496ca0E21413E5Af9f44,19675569901767046144
0x4c37FDEaa99C4334475659f775879602d7f34f11,19648138190624864290
0x7d9A8c475B55E70f2D9837C853ee145cCCa9D249,19599726407153058842
0xbD29556A41C10deb19072c558E147C6B4b384eed,19457227770135783105
0x3cC6e5F47069518e6C49b177B5B5B1a0F4B89917,19457200000000000000
0xDDc9Ba421415dAeaf56DeBe093Af41bAE002D527,19367257186497265535
0x7DE3E8802a017A2746749c56985bF6b4DB3E1094,19302148132454957714
0xED60d8590019e5E145ea81455c01F3e817Fe54EB,19222100410657678766
0x270042A7623A90e6eBe6Ae6e3263d61896B46906,19158138069955770743
0xbeBCF6cDDcE5B5a494d7ce051AE3688A925bd10B,19086100487012032279
0x7780E86699e941254c8f4D9b7eB08FF7e96BBE10,18998194720672914372
0x94A468FCB53A043Bf5Cd95EF21892E02C71134Be,18974966680031560557
0x60d582003E286fAcAA5ccBC45c846B6305939175,18933442723202750468
0x8a2Ff4f48a2Aef354D96339946B03fD740293BcE,18878026892623374285
0xA1758d337343856036858aC32216d7c72be580Cc,18795531636315098904
0x40c839b831c90173dc7fbce49a25274a4688ddd9,18699705782474394391
0x6f9BB7e454f5B3eb2310343f0E99269dC2BB8A1d,18475000211729553476
0xFEa38a49Bc177726F6FF6E53c9BCdeda142F3e9f,18442953256871299574
0xE729419Ee0551a57B06aAA3DE2c936Cd6aD72C60,18328160241351829545
0xe35cD08C0F35DDA4C55e20B3b63CaD78B0402f0f,18167917958959849674
0x8580736243DaDC52878663DEfE15fd0ee1415a31,18146667836815753896
0x26fcbd3afebbe28d0a8684f790c48368d21665b5,18007772571810484721
0x6b30E020E9517c519C408f51C2593E12D55B55fA,17962106804158383950
0x0Aa350FB487F75d4f5d6ED920A5ae0923ded06E1,17880305027679775472
0xddf9a07836caeE5BB79c6CD97CA6FAE94b8e6d56,17878643264092755598
0xB5fC9EEf8f391051ECfC1c7d71D617181A56539B,17842626746744781942
0x4A450C67F3E71173FCCEa3bc05BE46EAfF4589d6,17801394528715312703
0x94d509822cfb1ba3695f4f5f6f50b957ed177d6a,17742644899022751872
0x9b3611ABceb1550b7ff2ebd46CF6aE4319130014,17642751820809079812
0xE2eE27f14ec035BA44030529B1FfCd7C422e1e3b,17620592383928486173
0xA1bd211df686547EB2917271051eF5680bCeC6D1,17597270275861929377
0xecb9c3BF3875fA49baB6aBCBcc16c1A15f7F2a6c,17561814058323114929
0xB37795f39c546D3511ba061d04783d987D1259a4,17409649335972457324
0x0C403e0D57Eeb8f091bCfA8EFdF01c00509f04f2,17331856421251461141
0xAD38Bb214B171c9702d58B0c941E7fB4a4c01e2c,17204857617319023683
0xD8595ac2836B7a8040f046E751B42088436B6365,17204756577482969651
0x0ECE7c1BfC9543B2cbeA8F5577d02E5f59a9f176,17159417817722404340
0xDD405AfF61c66f96C7CFCA34321faA7609ed6FA5,17079285532713503006
0xea6fcf17c5C9afba718C1d2FE43DC70aa6f221eB,17079189524117436527
0x0d7bB1Ec806c6f314ac19533CE585b1698867F6a,17031524943602822170
0xC31dB2E710192791b65dE43D4B84886A6d770322,17025457363333452739
0xbd18c0b86E419C3f2BF9A4dF52AAc12EEEEf37E0,16914680733444581773
0x33eeCc48943aAeabb5328A25ff28eb85F67945C2,16783767327372974344
0x11598F24Ff51be40891FD48555478E725071C683,16591933733017701246
0xd42bD417c8e5042eFE018F9bc49e28807A3d4b1f,16420428943268242352
0x844B2560F441dAE4603307Faf05FcCb3ad824475,16393465216736827649
0x5a704C4BaA9295542bbcE855cb978CEBD3cADFC5,16376353941265617858
0xE2a7fd6144c975DA415D920722D212cB02Dc02e5,16259089825649859062
0x02Bb0EF73c3F998Da36ac41871a96C4a130cA889,16136956615632008722
0x82Ed8e8A678bfA16F20F32CD584Ae7fBD5EfE5c8,16057320409833858010
0x99ED04C212dD3929E9063bd78B26Ef41858CB62C,16055973661613025563
0xeEA901e92D487Ed2450938E80D614AdeA4b52493,16041220412646787816
0xFC98410614040A62f9841bB6D803a90e04211008,16025004224624070215
0x77171b9a373C417c1843BF9f6577E9A42E473C85,15990228480592011866
0x7AF3EDC58487baD40A21b93D90f14453282d8Df3,15973364572746767156
0xb01d8124071C6C0cA2d8a135f2e706ae81CB43AC,15883917817100410313
0x9FE9986144655376e8F712E757e135492D6aeFe7,15853671104070203451
0x9C3c6cF9D29Ab9E9e14503dbfC9aD8bB2A0E37EF,15823094213683327618
0x0e3af6c062f2E36bBda576eb38DCD622196485f9,15809200241134468214
0x4103CF293ff348C1D0b71529D10b4dCdab11d6DC,15783673430923158126
0x44E2F285F26bF65b5396873dD25B8D82A63e5546,15761192035875874853
0x99422bA6714DdF2210f4ddE38f0cA882cAf757d3,15658772764474202750
0x372D5ab34D594a68a01ddC78b0464ADD52d3a242,15646939493912020738
0xC2326dc6e79F6750541550AF0064F829ce8312c0,15598496719552116773
0x856565Db827588a88780454863F98A4A323E13Aa,15567058299147710637
0xee0B3d798d0c63EABf31Fa29C65151e2608DE8Ae,15563778368203943441
0x151F441c27734e78544697E4e1D4e5A77837E6a2,15280487322801965581
0xA920052361E95c1B78654698a3f74932FC7CDa64,15193177958187637722
0x0Baf7b79F9174c0840aa93a93a2c2A81044A09a2,15114322712573733547
0x666Dcbc1f23e0e435C2b3941b44528D6AE9fb1F4,14979629818452657314
0x33bB361fF578fA67a726a39383d430b09F259FD5,14898965464321757144
0x04270F910Cb26d18Fe353D106a91030Ee9A089fA,14865492223642467955
0xC697B16a7a2576B8df3918EC955D182b4a7C5ff8,14788101831157520345
0x8d26C9DAC7E16738752fa1446b956A97C63e2F39,14786092600705760227
0x0C0D536aac272845556bFac2a8b719993A5A214D,14784036936511305520
0xD2eeFF73117C86c14F11A6052620848F8dD6E0c8,14502118851481475796
0x5668EAd1eDB8E2a4d724C8fb9cB5fFEabEB422dc,14485352297777859266
0x31A47094C6325D357c7331c621d6768Ba041916e,14435626614869824056
0xb7d49ADB031d6DBDF3E8e28F21C6Dd3b6f231cD5,14428911802133317547
0x94032Cab3bc452B71B747271b6e10aB56367D80a,14405056714178112538
0xbfCAd3A0440c5B2EB42a48AE461c383208D8A77c,14011224675441543833
0x18e6ec459a5ae7343C0943743E4f4a8452DC4502,13922116446537444018
0x0d83702B523aDEF3F7cE0406677029A136421e1a,13870719981155660523
0x3dBaE20AaADB517e4A4332444A3b502955203D6C,13826287031737435286
0x85A4357750ab0DB06D1A22739306A50248149dAb,13793898527269700806
0x35f1cC527BA6dE307106a2F8A8D169bcd314e2E7,13791493352460093816
0xfE45Ea7c44EF46aBB23250F5382886398C105760,13753652164319690658
0x6076908D835dDAAeF6baAA7e3E0AFD5Ea00de09C,13710711675825346768
0xF88DE87Eaa207cF496760Aef7cd61CF1D2D12052,13543268296320743486
0xE079C28A1064bE7e9DD6384ae0D0Ca281e0c98D6,13532810432947035960
0xA06fDf2FD96140b7AB61f3CDe0edd7146467CAB1,13532810428981518281
0xd05f1E345D0E7977332fcBdD4ecc2EE64d1b875C,13461947283863763883
0xe2759ecDeD268614A6911b3AA302d417efC22CAd,13417297392158712798
0xA65E7063F9F527ce14CdE8836cF038067117D224,13378040000117658714
0xa89C876BE69223295A0925D7A62Cb6868dEc4ac8,13376763823169595182
0xaB1a9998665ef54A3C6408797fF403E0bE6C8885,13318702363574481041
0x1A12459B5d9d8f37038205079787F05495254545,13207028369467311592
0x05eBf7B089a859af295B4F4D96673eDcB5ef6621,13205551619715715505
0x30887fc55CbFAd3487Cb55bfE1779f6d2ba1c118,13121132194232217703
0xf60B9bc7EaEb17936c9564Ae95b1b01de30643F5,13116356669093621573
0x056b06265eC44cC3f405472d7F1345177EA5532e,12993708668158227929
0x3230a79C196958980f058D0DbD5e6A5Fd3EA1778,12903009917981587533
0x478c1a5c1a1ee1be30e6a7099ef145a759722dc8,12851895110369616192
0xd1B572F9528B70dF1Ea79456EdC8250125f2d6BB,12828805714851857985
0x613848064a498eD76b39C9cA7441bF64107298C6,12826376257941379076
0x280BF69d522BbCFb3aEb138C59D85A16e449057c,12521951726522595600
0xA3061Cf6aC1423c6F40917AD49602cBA187181Dc,12374369664216744937
0x9823d1608dd094a7fa88e08b6d5bd29d09b0e86b,12347903306098730991
0xe2a7fd6144c975da415d920722d212cb02dc02e5,12321340832800298812
0xDCEe98FB28f22856187a4Aea0B8F52DcDC4E9d68,12309436327276131011
0x9e169106D1d406F3d51750835E01e8a34c265957,12304651451022196548
0x3bc503264df548e3A12d417B917dcA880D817417,12304651451022196548
0x25Ae7b45D8646580dfcAE403D29164729eB8642f,12279465658216471595
0x4366d72a3E347734DF93633FA301A8b5CdBCC445,12250581241815940836
0xF9ab2ef128d856339ad2c258cdaa14a22C662a14,12213239284184109902
0x5081891d84Cf21BEeB950b59E445406328c61AEE,12163660894255790279
0xCeb5d5881b1d8484Df57370ED48E9f4D8d9D9c15,12071484373739121352
0x45C2700a0b0e84FffFfC74dbe4Ca415BC940F93d,12057606911226697960
0x3CC9063E7AC5fa8345e1F59bC32a470ccd30cA6d,12051564536771116726
0xBcA04699b78c47B75898B87E161889f6CFD7A900,11945021107261789660
0x51D2C880493AC63140ffE0E645CC99aFc228aB59,11919654790942669392
0x7374bB48A5FDc16C9b216F3fCc60b105c73D1806,11864608465662534566
0xDEC1BcdF22A6e77F10e3bF7df8a5F6A6a38E6376,11861395378715289716
0xc280F35eeb97564dFd6BF80722e031D8f5bd82C9,11841028709221801646
0x74E8bEb278dc75d26D5918AE83BF85b58C82D3fB,11829695585479882104
0xd8b36cbE8DdD240aAe9Cdb59F86a66Ec74E70793,11823655507263495660
0x69171409bdd8e1059e5883dc2fe7b0bcbb4aaee9,11818540230611136525
0x33bd5272Fa55Bab6EF623e690993460895581148,11817488757523957762
0x4974fdd567d544a9de0e167f094362c4ce5f396c,11809071349488907378
0x82a94a03e798c4bdACcc12Bf2281dAF4aE283e7a,11663416935939055930
0xf227704225E260D090736cb3B9bB10e26b5347d1,11654351384096647653
0x26A56c7F129e5f351D0d438ba7CFd9749B5F010F,11395996320955617820
0x6c471DEb9Af02466F2b6B23Ad70890c94F199f80,11340306562575115103
0x89ea4B98dd4Ff30bde3712378D37cad58b265EaF,11194722219415134238
0x4900E81F00adA99d0EF334884CcDB898B9bc8900,11173097475895499057
0x0D1312FcF7Ff87F55c435cb96AD722AAeFAd0800,11123706470407167970
0x37fd3c367C5d03640b177FCbd7aFe18D805dD10e,11112827502272646143
0xD2Bcb7D85802b9fF4eCA231592108ad8131F5310,11050306124111200848
0x97CA371D59BBfefdb391AA6DcBDF4455fEc361f2,11021208569179836404
0xac2E80F93d507ab5ef326B38B8C7363e02Bd2CFD,10946429189176611514
0xCb926F497763eA5CF993912A442431E6a91d5A64,10892103012415191368
0xdEED4478d677CF5A3a3ec0E3C767880fc0D6c585,10890000002183089766
0xb67F1976A1E7AF8972c06d03465CCa14698C82B9,10881868490276498616
0xa1b38945846e1869b66ec19c196ba28506743dc0,10827670248004660071
0xa1B38945846e1869B66eC19c196ba28506743Dc0,10827670248004660071
0xe1B22a485696e30a23B8B53758d166706110CaaE,10784133895660634869
0x8E370b7419f8d7BCd341a2E0C1c5a666d8aB5b4d,10749504201190779708
0xbA8E08102E30f5BF4812B0C4B06DA21e9f71B935,10671559994047253465
0x60F3A536c3E8D35E9D27a4DB2b8FAf9C82b93060,10558412749207194315
0xB40364069821c3E00c863319b6721c45A6495b7E,10547024453338388586
0xD761b97d8dbAaF908FDF6004B088d16E63Aa9222,10536646935968928737
0x3C57CB6C743b190cec13CD804afD753531B94ea8,10476349534454777238
0x79Cb7a79cDE6Da7482F583098AB9e91E030DC6cB,10347439549573650647
0x10A5CC530F7B308652e8c9F838caD4F6A7fA25c8,10267198766457601086
0x3a37e2f98577D548574Cef753010BF05cEB0C707,10239447423219505469
0x755ACB945e0777dd99050a15eD7A66E457f3cd92,10229785091193249513
0x009b6817807c332b9445f5C9cf2AC94631fe876e,10156501044217023058
0x928477dabc0eD2a6CE6c33966a52eA58CbDEA212,10085503026304174889
0x7269CaD927f2D98aBfD06b0Eb1dA318525c6C304,10081431562414470321
0xaF6F3975d8bF44013cb40793438cbFE9dfDe6284,10064050085407991489
0xffA656FDC9FD4d61bd7b9C9B3f610C653Be68f67,10049142485258576658
0x08015090ae042798ed0107fd47356eea6017776a,10042136413777650621
0x69E0E2b3d523D3b247d798a49C3fa022a46DD6bd,10026392937418721007
0x6B5422143e8ABDf03Db19c6058de007d27465Bd3,9993972784653443130
0x3C519c4c3231989F2af79F6CFc65De7D343009c5,9954550745188359580
0x99fd1378ca799ed6772fe7bcdc9b30b389518962,9931566901836380772
0xafcB3e1670BdaEB479e8cdAFc333399bC826a003,9906345782061206192
0x6979b914f3a1d8c0fec2c1fd602f0e674cdf9862,9897536463796258774
0x2e2cee70d0540f3b87258fcec3c5acf354939d04,9897218447082963588
0x41C74acBC14eB17612f1F2F17a78Ae20e5F84Ef1,9893337043798541529
0x39aD12b65Ed82F3D1d1FDAD844F3E411d963633f,9889794084469088201
0x8eb69F50762A4d021373d206C325B7EE424C6b48,9888558214330411794
0x50b1afc0008df0366D01528843AA8FA2f4C153c4,9885289824659488768
0x55e1490a1878D0B61811726e2cB96560022E764c,9881729923859448173
0x71Cc25E270560aB31D5d2e15E5BF896eBfC4a640,9867942591448829530
0x6FbE6EaB3053fEF0DA871807346B0B40E989840f,9864434297361882514
